course1,course2,course3,count
18,95,111,1
18,95,119,1
18,95,121,1
18,95,135,1
18,95,184,1
18,96,123,1
18,96,147,1
18,96,171,1
18,97,99,1
18,97,111,1
18,97,125,1
18,97,136,1
18,97,143,1
18,97,153,1
18,97,186,1
18,97,190,1
18,98,100,1
18,98,107,1
18,98,127,1
18,98,130,1
18,98,136,1
18,98,145,1
18,98,147,1
18,98,148,1
18,98,172,2
18,98,177,1
18,99,116,1
18,99,117,1
18,99,127,1
18,99,128,1
18,99,146,1
18,99,156,1
18,99,180,1
18,99,186,1
18,99,189,1
18,100,108,1
18,100,130,1
18,100,140,1
18,100,142,1
18,100,152,2
18,100,159,1
18,100,166,1
18,100,199,1
18,101,106,1
18,101,112,1
18,101,130,1
18,101,143,1
18,101,144,1
18,101,149,1
18,101,157,1
18,101,164,1
18,101,165,1
18,101,176,2
18,101,179,1
18,101,181,1
18,101,184,1
18,102,145,1
18,102,173,1
18,102,180,1
18,102,184,1
18,102,191,1
18,103,111,1
18,103,116,2
18,103,133,1
18,103,139,1
18,103,142,1
18,103,151,1
18,103,155,1
18,103,158,1
18,103,194,1
18,103,199,1
18,104,116,1
18,104,126,1
18,104,134,1
18,104,142,1
18,104,159,1
18,104,165,1
18,105,111,1
18,105,122,1
18,105,148,1
18,105,173,1
18,105,189,1
18,105,196,1
18,106,109,1
18,106,112,1
18,106,117,1
18,106,135,1
18,106,137,1
18,106,167,1
18,106,170,1
18,106,178,1
18,106,185,1
18,106,192,1
18,107,126,1
18,107,160,1
18,107,179,1
18,107,198,1
18,108,148,1
18,108,150,1
18,108,151,1
18,108,161,1
18,108,162,1
18,108,178,1
18,108,188,1
18,109,110,1
18,109,127,1
18,109,128,1
18,109,130,2
18,109,144,1
18,109,164,1
18,110,113,1
18,110,116,1
18,110,119,1
18,110,138,1
18,110,143,2
18,110,170,1
18,110,171,1
18,110,189,1
18,110,191,1
18,111,112,1
18,111,115,1
18,111,143,1
18,111,154,1
18,111,166,1
18,111,175,1
18,111,185,1
18,112,138,1
18,112,140,1
18,112,160,1
18,112,164,1
18,112,170,2
18,112,173,1
18,112,178,1
18,113,115,1
18,113,124,1
18,113,140,1
18,113,150,1
18,113,171,1
18,113,176,1
18,113,181,1
18,113,185,1
18,114,115,1
18,114,123,1
18,114,140,1
18,114,142,1
18,114,147,1
18,114,148,1
18,114,149,1
18,114,161,1
18,114,190,1
18,115,125,1
18,115,129,1
18,115,130,1
18,115,159,1
18,115,168,1
18,115,176,1
18,115,178,1
18,115,190,1
18,115,198,1
18,116,134,1
18,116,152,1
18,116,157,1
18,116,160,1
18,116,177,1
18,116,180,1
18,116,196,1
18,116,197,1
18,117,123,1
18,117,126,1
18,117,134,1
18,117,140,1
18,118,144,1
18,118,150,1
18,118,157,1
18,118,177,1
18,118,181,1
18,118,186,1
18,119,122,1
18,119,132,1
18,119,174,1
18,119,179,1
18,119,191,1
18,119,199,1
18,120,197,1
18,121,154,2
18,121,155,1
18,121,158,1
18,121,159,1
18,122,146,1
18,122,151,1
18,122,164,1
18,122,179,1
18,122,196,1
18,123,125,1
18,123,144,1
18,123,145,1
18,123,147,1
18,123,149,1
18,123,161,1
18,123,163,1
18,123,166,1
18,124,128,1
18,124,149,1
18,124,151,1
18,124,152,1
18,124,170,1
18,124,187,1
18,125,131,1
18,125,135,1
18,125,136,1
18,125,153,1
18,125,154,1
18,125,178,1
18,125,197,1
18,125,198,1
18,126,140,1
18,126,148,1
18,126,150,1
18,126,157,1
18,127,135,1
18,127,148,1
18,127,154,1
18,127,184,2
18,127,189,1
18,127,198,1
18,128,132,1
18,128,137,1
18,128,139,1
18,128,160,1
18,129,139,1
18,129,145,1
18,129,153,1
18,129,162,1
18,129,163,1
18,129,178,1
18,129,182,1
18,129,183,2
18,129,190,1
18,129,198,1
18,130,143,1
18,130,144,1
18,130,161,1
18,130,186,1
18,130,191,1
18,130,198,1
18,131,146,1
18,131,158,1
18,131,162,1
18,131,170,1
18,132,137,1
18,132,140,1
18,132,154,1
18,132,157,1
18,132,161,1
18,132,163,1
18,132,168,1
18,132,174,1
18,132,181,1
18,133,177,1
18,133,192,1
18,133,195,1
18,133,197,1
18,133,199,1
18,134,164,1
18,134,175,1
18,134,176,1
18,134,194,1
18,135,138,1
18,135,168,1
18,135,170,1
18,135,180,1
18,135,189,1
18,136,146,1
18,136,154,2
18,136,155,1
18,136,174,1
18,136,180,1
18,136,189,1
18,136,199,1
18,137,143,1
18,137,147,1
18,137,161,1
18,137,176,2
18,137,194,1
18,138,162,1
18,138,197,1
18,139,164,1
18,139,165,1
18,139,169,1
18,139,174,1
18,139,182,1
18,139,192,1
18,140,143,1
18,140,144,1
18,140,153,1
18,140,180,2
18,140,188,1
18,141,147,1
18,141,148,1
18,141,149,1
18,141,170,1
18,141,175,1
18,141,178,1
18,141,180,1
18,141,185,1
18,141,196,1
18,141,197,1
18,142,150,1
18,142,195,1
18,142,199,1
18,143,175,1
18,143,182,2
18,144,171,1
18,144,183,1
18,145,154,1
18,145,186,1
18,145,188,1
18,145,193,1
18,145,194,1
18,146,157,1
18,146,185,1
18,147,155,1
18,147,158,1
18,147,168,1
18,147,186,1
18,147,192,1
18,148,173,1
18,149,154,1
18,149,181,1
18,150,157,1
18,150,170,1
18,150,179,1
18,150,186,2
18,150,197,1
18,151,157,1
18,151,173,1
18,151,181,1
18,152,156,1
18,152,179,1
18,152,197,1
18,152,198,1
18,153,158,1
18,153,160,1
18,153,167,1
18,153,187,1
18,153,188,1
18,154,157,1
18,154,164,1
18,154,174,1
18,154,182,1
18,154,189,1
18,155,157,1
18,155,164,1
18,155,175,1
18,155,184,1
18,155,191,1
18,155,192,1
18,156,163,1
18,156,170,1
18,156,174,1
18,156,182,1
18,157,164,1
18,157,172,1
18,157,183,1
18,157,189,1
18,157,196,1
18,158,186,1
18,159,186,1
18,160,173,1
18,160,186,1
18,161,173,1
18,161,176,1
18,161,190,1
18,162,164,1
18,162,180,1
18,163,178,1
18,163,182,1
18,163,196,1
18,164,169,1
18,164,184,1
18,164,187,1
18,165,172,1
18,166,167,1
18,167,180,1
18,167,192,1
18,167,193,1
18,169,189,1
18,170,171,1
18,170,178,1
18,170,183,1
18,171,175,1
18,171,199,1
18,173,185,1
18,173,192,1
18,173,198,1
18,173,199,1
18,174,197,1
18,175,178,1
18,175,180,1
18,175,182,1
18,175,187,1
18,175,188,1
18,175,197,1
18,176,194,1
18,178,194,1
18,179,197,1
18,180,182,1
18,180,186,1
18,180,194,1
18,181,188,1
18,181,197,1
18,183,188,1
18,184,185,1
18,184,198,1
18,188,197,2
18,188,199,1
18,189,192,1
18,189,198,1
18,192,193,1
18,194,198,1
19,20,32,7
19,20,44,1
19,20,54,1
19,20,62,1
19,20,64,1
19,20,75,1
19,20,95,1
19,20,100,10
19,20,105,1
19,20,110,1
19,20,126,3
19,20,131,1
19,20,136,1
19,20,140,1
19,20,143,1
19,20,152,5
19,20,171,1
19,20,172,1
19,20,180,2
19,21,38,1
19,21,41,1
19,21,52,1
19,21,61,1
19,21,79,1
19,21,94,1
19,21,119,1
19,21,153,1
19,21,166,1
19,21,189,2
19,21,190,1
19,21,196,1
19,22,32,1
19,22,41,1
19,22,55,1
19,22,57,1
19,22,63,1
19,22,80,1
19,22,82,1
19,22,99,1
19,22,101,1
19,22,104,1
19,22,118,1
19,22,121,1
19,22,127,1
19,22,130,1
19,22,159,1
19,22,179,1
19,22,188,1
19,23,26,1
19,23,66,1
19,23,182,1
19,23,189,1
19,23,191,1
19,24,30,1
19,24,38,1
19,24,43,1
19,24,44,1
19,24,57,1
19,24,74,1
19,24,130,1
19,24,135,1
19,24,145,1
19,24,147,1
19,24,148,1
19,24,157,1
19,24,169,1
19,24,189,1
19,25,27,1
19,25,34,1
19,25,41,1
19,25,64,1
19,25,87,1
19,25,89,1
19,25,97,1
19,25,111,1
19,25,128,1
19,25,140,1
19,25,157,1
19,25,182,2
19,26,53,1
19,26,57,1
19,26,65,1
19,26,80,1
19,26,111,1
19,26,127,1
19,26,129,1
19,26,134,1
19,26,137,1
19,26,141,1
19,26,172,1
19,26,180,1
19,26,199,1
19,27,39,1
19,27,54,1
19,27,63,1
19,27,74,1
19,27,87,1
19,27,107,1
19,27,139,1
19,27,150,1
19,28,34,1
19,28,37,1
19,28,52,1
19,28,57,1
19,28,72,1
19,28,95,1
19,28,97,1
19,28,134,1
19,28,164,1
19,28,193,1
19,28,197,1
19,29,32,1
19,29,37,1
19,29,44,1
19,29,62,1
19,29,69,1
19,29,83,1
19,29,107,1
19,29,141,1
19,29,155,1
19,29,170,1
19,29,198,1
19,30,39,1
19,30,47,1
19,30,82,1
19,30,85,1
19,30,86,1
19,30,95,1
19,30,103,1
19,30,113,1
19,30,118,1
19,30,123,1
19,30,126,1
19,30,141,1
19,30,159,1
19,30,172,1
19,30,194,1
19,31,41,1
19,31,48,2
19,31,55,1
19,31,58,1
19,31,78,1
19,31,92,1
19,31,95,1
19,31,123,1
19,31,124,1
19,31,134,1
19,31,165,1
19,31,184,1
19,31,185,2
19,31,190,1
19,32,35,1
19,32,38,1
19,32,39,1
19,32,43,1
19,32,51,1
19,32,55,1
19,32,62,1
19,32,78,1
19,32,100,5
19,32,103,1
19,32,116,1
19,32,124,1
19,32,125,1
19,32,127,2
19,32,133,1
19,32,138,1
19,32,161,1
19,32,182,1
19,32,186,1
19,32,190,1
19,32,195,1
19,33,55,1
19,33,63,1
19,33,64,1
19,33,93,1
19,33,157,1
19,33,163,1
19,33,164,1
19,34,42,1
19,34,47,1
19,34,87,1
19,34,105,1
19,34,127,1
19,34,140,1
19,34,153,1
19,34,168,1
19,34,169,1
19,34,176,1
19,34,178,1
19,34,196,1
19,35,84,1
19,35,99,1
19,35,100,1
19,35,112,1
19,35,144,1
19,35,172,1
19,35,176,1
19,35,179,1
19,35,187,1
19,35,190,1
19,35,199,1
19,36,61,2
19,36,81,1
19,36,83,1
19,36,93,1
19,36,116,1
19,36,123,1
19,36,124,1
19,36,129,1
19,36,144,1
19,36,152,1
19,36,159,1
19,36,165,1
19,36,177,1
19,36,181,1
19,36,192,1
19,36,195,1
19,36,199,2
19,37,39,1
19,37,85,1
19,37,88,1
19,37,91,1
19,37,143,1
19,37,150,1
19,37,156,1
19,37,175,1
19,37,176,1
19,37,191,1
19,37,195,1
19,38,77,1
19,38,79,1
19,38,90,1
19,38,95,1
19,38,129,1
19,38,142,2
19,38,168,2
19,38,172,1
19,38,176,1
19,38,179,1
19,38,182,1
19,38,188,1
19,38,197,1
19,39,48,1
19,39,70,1
19,39,81,1
19,39,85,1
19,39,89,1
19,39,101,1
19,39,105,2
19,39,115,1
19,39,122,1
19,39,124,2
19,39,126,1
19,39,132,1
19,39,188,1
19,40,48,1
19,40,62,1
19,40,63,1
19,40,86,1
19,40,90,1
19,40,110,1
19,40,112,1
19,40,123,1
19,40,128,1
19,40,138,1
19,40,140,1
19,40,151,1
19,40,152,1
19,40,161,1
19,40,162,1
19,40,166,1
19,40,179,1
19,40,196,1
19,41,43,1
19,41,79,1
19,41,104,1
19,41,111,1
19,41,121,1
19,41,123,1
19,41,126,1
19,41,143,1
19,41,149,1
19,41,155,1
19,41,170,1
19,41,187,1
19,41,191,1
19,41,197,1
19,42,46,2
19,42,70,1
19,42,93,1
19,42,106,1
19,42,146,1
19,42,196,1
19,42,199,1
19,43,49,1
19,43,62,1
19,43,70,2
19,43,75,1
19,43,94,1
19,43,99,1
19,43,130,1
19,43,136,1
19,43,146,1
19,43,153,1
19,43,164,1
19,43,169,1
19,43,184,1
19,43,195,1
19,44,55,1
19,44,59,1
19,44,67,1
19,44,68,1
19,44,95,1
19,44,109,1
19,44,110,1
19,44,135,1
19,44,159,1
19,44,164,1
19,44,167,1
19,45,49,1
19,45,79,1
19,45,87,2
19,45,89,1
19,45,91,1
19,45,109,1
19,45,133,1
19,45,146,1
19,45,150,1
19,45,179,1
19,46,55,1
19,46,88,1
19,46,101,1
19,46,103,1
19,46,109,1
19,46,110,1
19,46,117,1
19,46,124,1
19,46,131,1
19,46,135,1
19,46,144,1
19,46,146,1
19,46,162,1
19,46,173,1
19,46,174,1
19,47,49,1
19,47,55,1
19,47,57,1
19,47,70,1
19,47,72,1
19,47,84,1
19,47,86,1
19,47,91,1
19,47,96,1
19,47,99,1
19,47,107,1
19,47,117,1
19,47,137,1
19,47,144,1
19,47,153,1
19,47,179,1
19,48,54,1
19,48,61,1
19,48,78,1
19,48,83,1
19,48,102,1
19,48,115,1
19,48,121,1
19,48,149,1
19,48,157,1
19,48,180,1
19,48,186,1
19,48,190,1
19,49,128,1
19,49,137,1
19,49,150,1
19,49,165,1
19,49,185,1
19,49,190,1
19,50,52,1
19,50,53,1
19,50,54,1
19,50,64,1
19,50,83,1
19,50,102,1
19,50,111,1
19,50,114,1
19,50,138,1
19,50,142,1
19,50,151,1
19,50,153,1
19,50,190,1
19,51,64,1
19,51,66,1
19,51,69,1
19,51,76,1
19,51,103,1
19,51,105,1
19,51,107,1
19,51,113,1
19,51,121,1
19,51,124,1
19,51,143,1
19,51,146,1
19,51,162,1
19,51,166,1
19,51,169,1
19,51,171,1
19,51,175,1
19,51,179,1
19,51,186,1
19,52,58,1
19,52,79,1
19,52,83,1
19,52,102,1
19,52,113,1
19,52,119,2
19,52,120,1
19,52,137,1
19,52,164,1
19,52,169,1
19,52,180,1
19,52,184,1
19,53,66,1
19,53,78,1
19,53,90,2
19,53,111,1
19,53,112,1
19,53,124,2
19,53,127,1
19,53,158,1
19,53,166,1
19,54,84,1
19,54,94,1
19,54,96,1
19,54,113,1
19,54,120,1
19,54,127,1
19,54,145,1
19,54,172,1
19,54,174,1
19,54,178,1
19,54,179,1
19,54,197,1
19,55,56,2
19,55,74,1
19,55,76,1
19,55,98,1
19,55,113,1
19,55,124,1
19,55,160,1
19,55,163,1
19,55,199,1
19,56,61,1
19,56,67,1
19,56,72,1
19,56,83,1
19,56,88,1
19,56,112,1
19,56,116,1
19,56,131,1
19,56,132,1
19,56,161,1
19,56,181,1
19,57,65,1
19,57,67,1
19,57,68,1
19,57,87,2
19,57,90,1
19,57,116,1
19,57,142,1
19,57,151,1
19,57,155,1
19,57,180,1
19,57,186,1
19,58,65,1
19,58,82,1
19,58,109,1
19,58,124,1
19,58,147,1
19,58,150,1
19,58,194,1
19,59,86,1
19,59,92,1
19,59,96,1
19,59,98,1
19,59,112,1
19,59,116,1
19,59,129,1
19,59,145,2
19,59,179,1
19,59,184,1
19,59,189,1
19,59,192,1
19,59,193,1
19,59,198,1
19,60,82,1
19,60,94,1
19,60,95,1
19,60,96,1
19,60,112,1
19,60,122,1
19,60,141,1
19,60,167,1
19,60,170,1
19,61,66,1
19,61,88,1
19,61,91,1
19,61,93,1
19,61,103,1
19,61,112,1
19,61,117,1
19,61,128,1
19,61,131,1
19,61,153,1
19,61,157,1
19,62,67,1
19,62,155,1
19,62,169,1
19,62,179,1
19,62,182,1
19,62,187,1
19,62,191,1
19,63,71,1
19,63,93,1
19,63,104,1
19,63,124,1
19,63,137,1
19,63,147,1
19,63,150,1
19,63,154,1
19,63,160,1
19,63,169,1
19,63,175,1
19,63,185,1
19,63,193,1
19,64,80,1
19,64,89,1
19,64,109,1
19,64,110,1
19,64,114,1
19,64,119,1
19,64,124,1
19,64,128,1
19,64,130,1
19,64,177,1
19,65,88,1
19,65,89,1
19,65,90,1
19,65,91,1
19,65,92,1
19,65,94,1
19,65,106,1
19,65,112,2
19,65,122,1
19,65,136,1
19,65,144,1
19,65,151,1
19,65,164,1
19,65,197,1
19,66,74,1
19,66,78,1
19,66,108,2
19,66,115,1
19,66,116,1
19,66,119,1
19,66,127,1
19,66,130,1
19,66,157,1
19,66,166,1
19,66,174,1
19,66,189,1
19,66,198,1
19,67,73,1
19,67,79,1
19,67,83,1
19,67,85,1
19,67,96,1
19,67,114,1
19,67,138,1
19,67,144,2
19,67,153,1
19,67,156,1
19,67,167,1
19,67,198,1
19,68,72,1
19,68,76,1
19,68,78,1
19,68,80,1
19,68,121,1
19,68,133,1
19,68,137,1
19,68,148,1
19,68,161,1
19,68,178,1
19,69,83,2
19,69,87,1
19,69,88,1
19,69,107,1
19,69,132,1
19,69,133,1
19,69,158,1
19,69,164,1
19,69,165,1
19,69,172,1
19,69,178,1
19,69,189,1
19,69,196,1
19,70,91,1
19,70,97,1
19,70,114,1
19,70,124,1
19,70,126,1
19,70,169,1
19,70,170,1
19,70,182,1
19,70,192,1
19,71,79,1
19,71,89,1
19,71,109,1
19,71,112,1
19,71,121,1
19,71,126,1
19,71,133,1
19,71,134,1
19,71,155,1
19,71,168,2
19,72,78,1
19,72,113,1
19,72,119,1
19,72,131,1
19,72,148,1
19,72,154,1
19,72,161,1
19,72,168,1
19,72,182,1
19,73,77,1
19,73,78,1
19,73,82,1
19,73,88,1
19,73,95,1
19,73,101,1
19,73,103,1
19,73,104,1
19,73,109,1
19,73,119,1
19,73,127,1
19,73,143,1
19,73,144,1
19,73,155,1
19,73,171,1
19,74,87,1
19,74,118,1
19,74,119,2
19,74,126,1
19,74,130,1
19,74,141,1
19,74,164,1
19,74,199,1
19,75,105,1
19,75,123,1
19,75,135,1
19,75,154,1
19,75,193,1
19,76,80,1
19,76,83,1
19,76,90,1
19,76,106,1
19,76,141,1
19,76,163,1
19,76,170,1
19,76,191,1
19,77,96,1
19,77,98,1
19,77,106,2
19,77,117,1
19,77,126,1
19,77,134,1
19,77,135,1
19,77,136,1
19,77,146,1
19,77,148,1
19,77,156,1
19,77,158,1
19,77,161,1
19,78,94,1
19,78,97,1
19,78,104,1
19,78,108,1
19,78,133,1
19,78,135,1
19,78,139,1
19,78,156,1
19,78,157,1
19,78,197,1
19,79,80,1
19,79,94,1
19,79,96,1
19,79,112,1
19,79,149,1
19,79,153,1
19,79,166,1
19,79,184,2
19,79,185,1
19,79,188,1
19,80,88,1
19,80,91,1
19,80,103,1
19,80,110,1
19,80,134,1
19,80,139,1
19,80,143,1
19,80,173,1
19,81,86,1
19,81,88,1
19,81,102,1
19,81,115,1
19,81,139,1
19,81,141,1
19,81,159,1
19,81,162,1
19,82,87,1
19,82,98,1
19,82,107,1
19,82,110,1
19,82,123,1
19,82,131,1
19,82,140,2
19,82,147,1
19,82,194,1
19,83,109,1
19,83,123,1
19,83,139,1
19,83,156,1
19,83,171,1
19,83,177,1
19,83,185,1
19,83,187,1
19,84,118,1
19,84,123,1
19,84,145,1
19,84,149,1
19,84,161,1
19,84,175,1
19,85,90,1
19,85,103,1
19,85,115,1
19,85,124,1
19,85,126,1
19,85,134,1
19,85,137,1
19,85,141,1
19,85,146,1
19,85,148,1
19,85,172,1
19,85,179,1
19,85,198,1
19,86,125,1
19,86,156,1
19,86,164,1
19,86,187,1
19,87,88,1
19,87,94,1
19,87,101,1
19,87,122,1
19,87,125,1
19,87,132,1
19,87,147,1
19,87,149,1
19,87,156,2
19,87,159,1
19,87,178,1
19,87,179,1
19,87,185,1
19,87,191,1
19,87,195,1
19,87,198,1
19,88,113,1
19,88,130,1
19,88,154,1
19,88,164,1
19,88,170,1
19,88,183,1
19,88,189,1
19,88,195,1
19,88,199,1
19,89,102,1
19,89,117,1
19,89,123,1
19,89,163,1
19,89,183,1
19,89,196,1
19,90,93,1
19,90,101,1
19,90,109,1
19,90,120,1
19,90,127,1
19,90,140,1
19,90,160,1
19,90,161,1
19,90,179,1
19,90,185,1
19,91,116,1
19,91,131,1
19,91,149,1
19,91,164,1
19,91,168,1
19,91,186,1
19,91,191,1
19,92,111,1
19,92,117,1
19,92,120,1
19,92,134,1
19,92,140,1
19,92,148,1
19,92,171,1
19,92,186,1
19,93,106,1
19,93,119,1
19,93,131,1
19,93,144,1
19,93,153,1
19,93,159,1
19,93,161,1
19,93,172,1
19,93,174,1
19,93,183,1
19,93,198,1
19,93,199,1
19,94,139,1
19,94,141,1
19,94,169,1
19,94,183,1
19,94,197,1
19,94,198,1
19,95,102,1
19,95,112,1
19,95,154,2
19,95,155,1
19,95,166,1
19,95,174,1
19,96,115,1
19,96,136,1
19,96,137,1
19,96,139,1
19,96,151,1
19,96,156,1
19,96,173,1
19,96,176,1
19,97,98,1
19,97,117,1
19,97,169,1
19,97,192,1
19,98,108,1
19,98,118,1
19,98,129,1
19,98,134,1
19,98,167,1
19,98,176,1
19,98,198,1
19,99,102,1
19,99,117,1
19,99,148,1
19,99,160,1
19,99,183,1
19,99,189,1
19,100,103,1
19,100,117,1
19,100,126,1
19,100,132,1
19,100,137,1
19,100,183,1
19,100,185,1
19,100,196,1
19,101,115,1
19,101,117,1
19,101,118,1
19,101,137,1
19,101,170,1
19,101,174,1
19,101,191,1
19,101,195,1
19,101,197,1
19,101,199,1
19,102,115,1
19,102,137,1
19,102,149,1
19,102,159,1
19,102,167,1
19,102,190,1
19,103,141,1
19,103,174,1
19,104,110,1
19,104,164,1
19,104,172,1
19,104,192,1
19,104,193,1
19,105,132,1
19,105,152,1
19,105,167,1
19,105,169,1
19,105,175,1
19,105,178,1
19,106,119,1
19,106,127,1
19,106,144,1
19,106,147,1
19,106,155,1
19,106,167,1
19,106,169,1
19,106,180,1
19,106,183,1
19,106,193,1
19,107,110,1
19,107,120,2
19,107,123,1
19,107,131,1
19,107,136,1
19,107,146,1
19,107,154,1
19,107,170,1
19,107,173,1
19,107,175,1
19,107,192,1
19,107,193,1
19,107,195,1
19,107,196,1
19,108,119,1
19,108,144,1
19,108,160,1
19,109,141,1
19,109,146,1
19,109,161,1
19,109,178,1
19,110,119,1
19,110,148,1
19,110,183,1
19,110,188,1
19,110,196,1
19,111,112,1
19,111,114,1
19,111,128,1
19,111,133,1
19,111,142,1
19,111,152,1
19,111,153,1
19,111,165,1
19,111,170,1
19,111,188,1
19,112,114,1
19,112,124,1
19,112,129,1
19,112,135,1
19,112,144,1
19,113,142,1
19,113,160,1
19,113,170,1
19,113,190,2
19,113,193,1
19,114,123,1
19,114,156,2
19,114,165,2
19,114,167,1
19,114,185,1
19,115,118,1
19,115,123,1
19,115,130,1
19,115,140,1
19,115,151,1
19,115,166,1
19,115,187,1
19,116,129,1
19,116,137,1
19,116,141,1
19,116,145,1
19,116,189,1
19,116,194,1
19,117,153,1
19,117,178,1
19,117,180,1
19,117,194,1
19,118,121,1
19,118,124,1
19,118,141,1
19,118,154,2
19,118,155,1
19,118,182,1
19,118,195,1
19,118,199,1
19,119,138,1
19,119,151,1
19,119,166,1
19,119,169,1
19,119,185,1
19,119,188,1
19,119,192,1
19,119,196,1
19,120,121,1
19,120,133,1
19,120,139,1
19,120,159,1
19,120,176,1
19,121,150,1
19,121,154,1
19,121,162,1
19,121,186,1
19,121,199,1
19,122,145,1
19,122,165,1
19,122,168,1
19,122,190,1
19,123,127,1
19,123,137,1
19,123,139,1
19,123,154,1
19,123,155,1
19,123,157,1
19,123,195,2
19,124,135,1
19,124,138,1
19,124,166,1
19,124,168,1
19,124,181,1
19,125,135,1
19,125,153,1
19,125,157,1
19,125,162,1
19,125,175,1
19,125,176,1
19,125,194,1
19,126,127,1
19,126,173,1
19,126,186,1
19,126,187,1
19,127,143,1
19,127,156,1
19,127,167,1
19,127,189,1
19,128,132,1
19,128,155,1
19,128,159,1
19,128,161,1
19,128,184,1
19,128,188,1
19,128,194,1
19,128,199,1
19,129,137,1
19,129,169,1
19,129,179,1
19,129,198,1
19,130,153,1
19,130,156,1
19,130,170,1
19,130,174,1
19,130,176,1
19,130,180,1
19,131,139,1
19,131,155,1
19,131,195,1
19,132,155,1
19,132,169,1
19,133,150,2
19,133,151,1
19,133,161,1
19,133,168,1
19,133,199,1
19,134,143,1
19,134,152,1
19,134,164,1
19,134,172,1
19,134,187,1
19,135,148,1
19,135,153,1
19,135,160,1
19,135,164,1
19,135,166,1
19,135,173,1
19,135,174,1
19,135,188,2
19,136,142,1
19,136,153,1
19,136,165,1
19,136,167,1
19,136,174,1
19,136,188,1
19,136,190,1
19,137,177,1
19,137,185,1
19,137,193,1
19,138,164,1
19,138,182,1
19,138,191,1
19,139,161,1
19,139,167,1
19,139,185,1
19,140,144,1
19,140,172,1
19,140,182,1
19,141,142,1
19,141,143,1
19,141,149,1
19,141,153,1
19,141,157,1
19,141,168,1
19,141,180,1
19,142,167,1
19,143,144,1
19,143,148,2
19,143,150,1
19,143,189,1
19,143,194,1
19,144,158,1
19,144,173,1
19,144,175,1
19,144,177,1
19,144,195,1
19,145,160,1
19,145,161,1
19,145,168,1
19,145,172,1
19,146,176,1
19,146,180,1
19,146,188,1
19,146,193,1
19,147,171,1
19,147,178,1
19,147,191,1
19,148,161,1
19,148,184,1
19,149,168,1
19,150,179,1
19,150,189,1
19,151,170,1
19,151,171,1
19,152,179,1
19,153,163,1
19,153,186,1
19,153,188,1
19,153,194,1
19,153,195,1
19,154,155,1
19,154,158,1
19,154,161,1
19,154,179,1
19,154,183,1
19,154,195,1
19,154,199,1
19,155,164,1
19,155,175,1
19,155,192,1
19,155,198,1
19,156,167,2
19,156,171,1
19,156,175,1
19,156,180,1
19,157,186,1
19,157,195,1
19,159,173,1
19,159,183,1
19,159,192,1
19,160,162,1
19,160,178,1
19,160,188,1
19,160,193,1
19,160,196,1
19,160,197,1
19,160,199,1
19,161,181,1
19,162,169,1
19,162,187,1
19,162,193,1
19,163,183,1
19,163,192,1
19,163,195,1
19,164,190,1
19,164,196,1
19,164,199,1
19,165,180,1
19,166,170,1
19,166,189,1
19,166,197,1
19,168,175,1
19,168,177,1
19,168,179,1
19,168,191,2
19,169,171,2
19,169,190,1
19,170,179,1
19,171,176,1
19,171,184,1
19,172,192,1
19,173,182,1
19,173,185,1
19,174,196,1
19,175,183,1
19,175,192,1
19,176,181,1
19,179,184,1
19,180,183,1
19,180,197,1
19,181,196,1
19,183,190,1
19,184,188,1
19,184,189,1
19,187,189,1
19,189,193,1
19,190,191,1
20,21,62,1
20,21,69,1
20,21,72,2
20,21,87,1
20,21,88,1
20,21,103,1
20,21,107,1
20,21,118,1
20,21,140,1
20,21,160,1
20,21,182,1
20,21,184,1
20,22,25,1
20,22,46,1
20,22,65,1
20,22,76,1
20,22,100,1
20,22,116,1
20,22,122,1
20,22,134,1
20,22,137,2
20,22,138,1
20,22,144,1
20,22,180,2
20,22,181,1
20,22,198,1
20,23,50,1
20,23,70,1
20,23,72,1
20,23,95,1
20,23,120,1
20,23,129,1
20,23,134,1
20,23,138,1
20,23,159,1
20,23,164,1
20,23,174,1
20,23,189,1
20,23,192,1
20,24,35,1
20,24,52,1
20,24,53,1
20,24,59,1
20,24,83,1
20,24,86,1
20,24,103,1
20,24,105,1
20,24,108,1
20,24,151,1
20,24,178,1
20,24,181,1
20,24,186,1
20,24,195,1
20,25,30,1
20,25,36,1
20,25,43,1
20,25,45,1
20,25,50,1
20,25,69,1
20,25,77,1
20,25,89,1
20,25,93,1
20,25,101,1
20,25,112,1
20,25,138,1
20,25,157,1
20,25,168,1
20,25,171,1
20,25,184,1
20,25,188,1
20,26,27,1
20,26,31,1
20,26,48,1
20,26,57,1
20,26,58,1
20,26,84,1
20,26,114,1
20,26,129,1
20,26,139,1
20,26,157,1
20,26,159,1
20,26,170,1
20,26,175,1
20,26,189,1
20,26,194,1
20,26,196,1
20,27,53,1
20,27,74,1
20,27,78,1
20,27,80,1
20,27,87,1
20,27,109,1
20,27,116,1
20,27,119,1
20,27,128,1
20,27,129,1
20,27,139,1
20,27,141,1
20,27,151,1
20,27,158,1
20,27,190,1
20,27,195,1
20,28,45,1
20,28,48,1
20,28,50,1
20,28,51,1
20,28,62,2
20,28,83,1
20,28,85,1
20,28,92,1
20,28,95,1
20,28,97,1
20,28,123,1
20,28,127,1
20,28,138,1
20,28,163,1
20,28,166,1
20,28,190,1
20,28,194,1
20,29,30,1
20,29,34,1
